"gene_name"	"module"	"color"	"kME_grey"	"kME_betacells_allgenes_ND_25neighbors-M1"	"kME_betacells_allgenes_ND_25neighbors-M2"	"kME_betacells_allgenes_ND_25neighbors-M3"	"kME_betacells_allgenes_ND_25neighbors-M4"	"kME_betacells_allgenes_ND_25neighbors-M5"
"ASAP3"	"ASAP3"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0804094497884179	-0.0667459556393225	-0.0388000679606694	0.0118806455130666	-0.0278965126633229	-0.0698548296326011
"RPL11"	"RPL11"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.00869255991961547	-0.0215692157580663	-0.0198404446604313	-0.00499170628488307	-0.0198163915121898	-0.0182445478884785
"ELOA-AS1"	"ELOA-AS1"	"grey"	"grey"	-0.034671064140725	0.0106532506861487	-0.014686864716998	0.0369142189933317	0.0374203466417336	0.0475445877916738
"ELOA"	"ELOA"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.112873715427571	-0.0592987571042777	-0.0198055356303397	0.0095651388336385	0.0156505745636195	-0.070188231858304
"PITHD1"	"PITHD1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0723056521649959	0.0376609567373837	0.0770430648360275	-0.106612366356516	-0.0469840941120047	-0.0715621387183116
"GALE"	"GALE"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0983919977310208	-0.0243634088844247	0.0155280218271845	-0.0550604119188341	-0.0420219514637537	-0.081886059040657
"HMGCL"	"HMGCL"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0988736669369614	-0.0355161850312977	0.0122037337357371	-0.0299815780197735	-0.0250878986874026	-0.07975551993157
"PNRC2"	"PNRC2"	"grey"	"grey"	0.00778629643436243	-0.00740951762031992	-0.010442333356366	0.040863284400961	0.0444431351498965	0.0102951928174787
"SRSF10"	"SRSF10"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0414205084844981	-0.0146687296071535	-0.0208518987978169	0.0961132634684006	0.108202314220948	0.00374415003956257
"IFNLR1"	"IFNLR1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.146035480099594	-0.0193994432804175	0.0408989785189385	-0.0425272376733693	0.00681667282574935	-0.103733209322417
"STPG1"	"STPG1"	"grey"	"grey"	0.011978966244384	0.00125925172416371	0.00422294602990714	0.0173337815941117	0.048086257130744	0.00784805072772072
"NIPAL3"	"NIPAL3"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0376588997269048	0.00149150973660364	0.0153838294097418	0.0430173284739721	0.0982843809032067	0.0143862768883957
"RCAN3AS"	"RCAN3AS"	"grey"	"grey"	-0.0751940816946429	0.0185074949489697	-0.0236592322560412	0.0475207680593725	0.0451820856771923	0.0813177743344175
"RCAN3"	"RCAN3"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0350441362001734	-0.0241595251374302	-0.0240312462449916	0.0477484044032547	0.0691885773395055	0.00687609673375268
"NCMAP"	"NCMAP"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0892742529529056	-0.0474082903279295	0.00376629767639338	0.00467378027530553	0.0161796192148614	-0.0571951934424181
"SRRM1"	"SRRM1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.151814317815701	-0.0541914802062543	0.00788439772542195	0.0258164561884915	0.0506026087581725	-0.094463755460836
"CLIC4"	"CLIC4"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0281431838384103	-0.0578347743893203	-0.0517469416075688	0.0381837540663643	0.0173162016002463	-0.0203602749794005
"SYF2"	"SYF2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0229854624149509	-0.0190531268403839	0.00640875024306671	0.00162032561956187	0.0154616930740725	-0.0173527373186939
"RSRP1"	"RSRP1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.138551417063503	-0.00742857313558356	0.0470421038695448	0.0131842405215325	0.0733280786293905	-0.0729156852811117
"TMEM50A"	"TMEM50A"	"grey"	"grey"	0.000733738452485331	-0.00158862996212666	-0.00411226977323821	0.0272201784123377	0.052003258620313	0.0191680442234132
"MACO1"	"MACO1"	"grey"	"grey"	-0.0195707827323144	0.101239000327309	0.0688713598736523	0.0279113680442439	0.109649490924154	0.0573449363789988
"LDLRAP1"	"LDLRAP1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0968422986756253	-0.0127962601431432	0.0716949493674507	-0.0746663051948663	-0.0330106548234806	-0.0797859757585017
"MAN1C1"	"MAN1C1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0957652984811148	0.149433924667591	0.2172298708833	-0.154645859856261	-0.0339019811003951	-0.0711019413923975
"SELENON"	"SELENON"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.103567808399822	-0.0104506459643993	0.040995117185744	-0.060232513362522	-0.0425048770491236	-0.0954948124500446
"MTFR1L"	"MTFR1L"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.129265561190305	-0.0596616650710149	-0.000881063570415227	-0.0230531761519581	-0.0395798627875785	-0.108426703988904
"STMN1"	"STMN1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0260092493470368	-0.0133491210509649	-0.0166023200927722	0.0105169324770731	-4.23899909570305e-05	-0.0174250723123598
"PAFAH2"	"PAFAH2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0735113018707447	-0.0509647344748712	-0.0238373855259842	0.0340400353861922	0.0328831284835689	-0.0415765884639653
"PDIK1L"	"PDIK1L"	"grey"	"grey"	0.0118752543455654	-0.0154583063111535	-0.0232457715348305	0.0446755720843117	0.0417783266177354	0.00404683463510451
"CNKSR1"	"CNKSR1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.144364289296446	-0.0824582115870297	-0.00787810664881104	-0.0129436547939883	-0.0281024197925333	-0.115043472414074
"CEP85"	"CEP85"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0653506333832801	-0.000510624214657108	0.0233483038913785	-0.00960389671336461	0.0167888384490757	-0.03659528445283
"DHDDS"	"DHDDS"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.125250706748889	-0.056224791973915	-0.00809491223576339	0.00674197370704044	0.010899627446111	-0.0848177742730644
"AL513365.2"	"AL513365.2"	"grey"	"grey"	0.0142735210594656	-0.00498990630372455	0.00385397523974067	0.023897957050476	0.0427470013812667	0.00504639175495174
"HMGN2"	"HMGN2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0393761785646835	-0.0400026217792434	-0.0292792582721409	0.0196123165021349	-0.00912566337316262	-0.0283614009834371
"RPS6KA1"	"RPS6KA1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.155927692962042	-0.0677103234523736	0.0209322763657517	-0.0644079881952106	-0.0772449558134514	-0.146512515164635
"ARID1A"	"ARID1A"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.242998902803877	-0.0925172230802375	0.0174191268888356	-0.0215575287090309	0.0180321606871754	-0.163722061736255
"ZDHHC18"	"ZDHHC18"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.079742538921969	-0.0181185535019222	0.0133324612278811	-0.0347082993007859	-0.0197392731043524	-0.0656544017102013
"GPN2"	"GPN2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.11834668901085	-0.0512665995630577	-0.000648615307872139	-0.0300785893430229	-0.0286310724249177	-0.0928135561821473
"GPATCH3"	"GPATCH3"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.092386043088031	-0.03047751089627	0.00679220505071146	-0.0254780414109899	-0.00572685873002762	-0.0684083301591552
"NUDC"	"NUDC"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.111456415734184	-0.0704329798178433	-0.0172696405094075	-0.0119252389721831	-0.0196099920652364	-0.0834061899584761
"KDF1"	"KDF1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0557670743017579	-0.0396195950616611	-0.00455271075025192	0.00652578697574429	0.000805130920670332	-0.0517753543676999
"TRNP1"	"TRNP1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0999132748942803	-0.0285162554544141	0.0162577062654075	-0.0380132946870702	-0.00915692102413824	-0.0811532305476133
"SLC9A1"	"SLC9A1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0928787474355107	-0.0634742384147174	-0.0288913192086629	0.00728284402653145	-0.0127351211147415	-0.0775779188283025
"WDTC1"	"WDTC1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0927434230113145	-0.019136362483027	0.0169780875365617	-0.011507737052901	-0.00340460201483517	-0.059776026795791
"TMEM222"	"TMEM222"	"grey"	"grey"	0.0529480541605967	0.0290387622519079	0.0543867599820966	-0.0266808248192489	0.0187132963106097	-0.0271071887542665
"SYTL1"	"SYTL1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.234972009165378	-0.0928302780882538	0.058507143668231	-0.138450488908866	-0.151887437181878	-0.221298230760731
"WASF2"	"WASF2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.091267733322831	0.060903853779355	0.0372477592103567	0.0794397937809899	0.0719075201973438	-0.0422194007546786
"AHDC1"	"AHDC1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.325315938675307	-0.103669132437635	0.0545086808090751	-0.100172541272096	-0.084939928534413	-0.254377723014383
"FAM76A"	"FAM76A"	"grey"	"grey"	0.0305290975490767	-0.0022493123747554	0.01037203215883	0.00824693761162549	0.024728943316394	-0.0116284205947144
"STX12"	"STX12"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0812655837958084	0.0369685049862943	0.0824745158300856	-0.0297440286646815	0.0593753591702569	-0.0391755546446372
"PPP1R8"	"PPP1R8"	"grey"	"grey"	0.0568831724635562	-0.0107094598892119	0.00605622871411789	0.00771267030625379	0.0345244986708917	-0.0279211867449349
"RPA2"	"RPA2"	"grey"	"grey"	0.0340025419140663	-0.00655683105389939	0.00274947991946147	0.00488300719255281	0.0038872109622138	-0.0267870009695892
"SMPDL3B"	"SMPDL3B"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0407278339369061	0.0104806482336169	0.0557422388399139	-0.0576383308982311	-0.00624736411010342	-0.0288016553676096
"EYA3"	"EYA3"	"grey"	"grey"	-0.0491094754760387	0.0942698448165252	0.0327220426255634	0.0706938000350845	0.0898162305963946	0.0769148716624999
"DNAJC8"	"DNAJC8"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0342170514964082	-0.0155162360725283	0.0104113294709121	0.00126864727557756	0.0150966222478075	-0.0191977619035871
"ATP5IF1"	"ATP5IF1"	"grey"	"grey"	-0.00626874656276683	0.0103424593380569	0.00433627104768212	-0.012394472494793	-0.0130139492912305	0.00175312617414571
"SESN2"	"SESN2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.152254929543232	0.0060873243253597	0.140839310087834	-0.13050713946258	-0.00305327779255748	-0.137344051323349
"PHACTR4"	"PHACTR4"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.246253295048903	-0.0891704921517477	0.0577327857810216	-0.0989256249250397	-0.0408198641894696	-0.178240247468759
"RCC1"	"RCC1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.150534959351888	-0.0417077680806282	0.0408491529772229	-0.0643442948497862	-0.0327012881267979	-0.113892617850635
"TRNAU1AP"	"TRNAU1AP"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.223676168294308	-0.0974811857572496	-0.0106840148097391	-0.0521256589307069	-0.0795466028627209	-0.196087475170559
"SNHG12"	"SNHG12"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.049907137247637	-0.0201686301852058	0.00187460709925966	0.00499620966342861	0.00268974120338621	-0.0296102838457412
"TAF12"	"TAF12"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0900524906211158	-0.0168365212170237	0.0261697255877933	-0.0347223163008753	-0.0155519701023209	-0.0643452741153473
"GMEB1"	"GMEB1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.220280011875154	-0.108754053355694	0.0134671147439769	-0.0653693491445873	-0.0924757744071017	-0.200900634701552
"YTHDF2"	"YTHDF2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.129353620188459	-0.0690110309466009	0.000799091736087367	-0.0117839580746333	0.00624751093708501	-0.0926648371213344
"OPRD1"	"OPRD1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0962486201768249	-0.130173065823861	-0.0879438590883015	0.0738477031575691	0.00836002258340636	-0.0724920509899516
"EPB41"	"EPB41"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0790673154330619	0.143078139925882	0.132466565430011	-0.00456426522529284	0.0784056260612141	-0.0351014190506194
"SRSF4"	"SRSF4"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.170141319713491	-0.0276546319325057	0.0754115862139379	-0.026719322179097	0.0554662937218901	-0.0991564151290935
"MECR"	"MECR"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0587211963450398	-0.010625881213088	0.00208786495912065	0.0114133958214759	0.0209928764474903	-0.0319060719259796
"PTPRU"	"PTPRU"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0579524456910216	-0.0531026065906764	-0.0233868816192993	0.00647225822559061	-0.00295337799321051	-0.0504147167093894
"AL645944.2"	"AL645944.2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0798887414609223	-0.0390432623749444	-0.0146149208788825	0.00288842298190492	0.00599950006958918	-0.0532125955621704
"SDC3"	"SDC3"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0872305046636019	0.0144400038180455	0.0519754303620153	-0.0710566485135672	-0.0637914981938497	-0.0842227071558618
"PUM1"	"PUM1"	"grey"	"grey"	-0.0108199420417036	-0.0214231698456803	-0.00122952134942637	0.0685291632759106	0.168422014590909	0.089656210440993
"NKAIN1"	"NKAIN1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0829755617076358	-0.0695326631161062	-0.0673726152051082	0.0277242121570029	-0.0322741164153267	-0.0654002779601599
"SNRNP40"	"SNRNP40"	"grey"	"grey"	-0.0290255289606965	0.0274762766299582	-0.000332352238386361	0.0360952359994419	0.0937908674053417	0.0568807356821264
"ZCCHC17"	"ZCCHC17"	"grey"	"grey"	-0.0715793142564391	0.0711385153799673	0.0107033105417046	0.0386193516849385	0.0864186582847453	0.102782420287108
"SERINC2"	"SERINC2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.173460899001639	-0.099987632213762	-0.057996668755579	0.00714645002189561	-0.0490080756276058	-0.133458583144473
"PTP4A2"	"PTP4A2"	"grey"	"grey"	0.00112505488959125	0.0152143837842831	0.012614353928623	0.0157670249460339	0.0569793394297091	0.0263242056151816
"KHDRBS1"	"KHDRBS1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.113484645794861	-0.0160737338954272	0.0345032122892817	0.02744635438277	0.0985122927540534	-0.0426188290607128
"AL445248.1"	"AL445248.1"	"grey"	"grey"	-0.053014760280525	0.0211941917027917	-0.00974382533151587	0.0167631666547772	0.00842666495037697	0.053011052413008
"TMEM39B"	"TMEM39B"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.190384517224203	-0.0852013442021216	-0.00920222615640432	-0.0579015453248644	-0.0955085884571612	-0.176990004039402
"KPNA6"	"KPNA6"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.226804069437028	-0.0479774935196133	0.0150620922183597	0.0169706737096193	-0.0281349741240129	-0.187662396313456
"TXLNA"	"TXLNA"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.111565332387776	-0.0428373047831296	-0.00209169019270434	-0.0145650304832617	-0.0016223825253417	-0.0843353715404486
"CCDC28B"	"CCDC28B"	"grey"	"grey"	0.0276176602657902	-0.00503866342697049	0.00892946211035464	-0.00517767191545383	0.0129296045355097	-0.0199274419454338
"TMEM234"	"TMEM234"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.143552057041497	-0.045208459096361	0.0158856952877526	-0.045269528723427	-0.0520373311107434	-0.123405906224115
"HDAC1"	"HDAC1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.21901951874783	-0.0756507535317301	0.0375966717099255	-0.0725275647009105	-0.0709444449763815	-0.186942756484665
"BSDC1"	"BSDC1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.118037716818202	-0.0492406677442907	0.000243521571931204	0.00537164910407129	0.0127329963611676	-0.0799806975729594
"ZBTB8B"	"ZBTB8B"	"grey"	"grey"	0.00456220976623881	-0.0102081274118272	-0.0226517338858801	0.0139621655182901	-0.00291023225834653	-0.000724266223710144
"ZBTB8A"	"ZBTB8A"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.110215585273169	-0.130997789662705	-0.108957195029922	0.0670403653516815	-0.0320932509323463	-0.0935178626680655
"ZBTB8OS"	"ZBTB8OS"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.227520779018979	-0.14365294408634	-0.0584986968792633	-0.0236232800210751	-0.0889404288037998	-0.2053245283963
"RBBP4"	"RBBP4"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0511102391076246	0.0769089121027679	0.0352168679668085	0.0808985180685059	0.0838312426961495	-0.0148043768764864
"SYNC"	"SYNC"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.131146351175262	0.0465944990826928	-0.0167353714528333	0.0405616483168272	0.0291233392366421	0.119635912033227
"KIAA1522"	"KIAA1522"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.183448138125791	-0.0735702700006585	0.016656374062802	-0.0261487275996212	-0.0356710021831153	-0.139796552468515
"YARS"	"YARS"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.210196241967189	-0.142184970177386	-0.0519015993461018	0.0252363131507298	0.0253658188064043	-0.151806613941597
"S100PBP"	"S100PBP"	"grey"	"grey"	-0.0354771665218574	0.0519685646550674	0.0297688316745466	0.000375723301081842	0.0473056199709573	0.0565137771345598
"RNF19B"	"RNF19B"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0825651941682045	-0.0086733293470692	0.0300902698253222	-0.019123653862697	0.0140127970169916	-0.0556116820753374
"AK2"	"AK2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0375038715616559	-0.0250273627277164	-0.00954149042218441	0.0299997210256984	0.043524506270806	-0.0174698974792515
"AZIN2"	"AZIN2"	"grey"	"grey"	-0.0282807598246782	0.011670490012343	0.00181091721559554	0.0425968057618342	0.0479510484404002	0.047967879292175
"TRIM62"	"TRIM62"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0722461262309428	-0.0165624060982414	0.0227490365897509	-0.00942144024104218	0.0130962996163533	-0.0503320435106875
"ZNF362"	"ZNF362"	"grey"	"grey"	0.0588982655944311	0.00669604196700695	0.0181723684200752	0.0104345626826062	0.0402640993516362	-0.014568612451872
"AL513327.1"	"AL513327.1"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.193566284444635	0.106096112131511	0.0131825269910344	0.0336422978440302	0.0494479874544188	0.181774309203233
"PHC2"	"PHC2"	"grey"	"grey"	-0.00143916186626951	0.0473009570675121	0.0556884524049566	0.030019103622547	0.133260256369978	0.0720736415080581
"DLGAP3"	"DLGAP3"	"grey"	"grey"	0.0361497759402087	0.0152825110284797	0.0192829750971854	0.0287272538736361	0.0852962255509239	0.010442611473918
"ZMYM6"	"ZMYM6"	"grey"	"grey"	0.0386814324978938	-0.00412622575702274	0.000764073539816406	0.0642189138978511	0.133610381606922	0.0307504100269751
"ZMYM1"	"ZMYM1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.0880118865303143	-0.0191923805072966	0.0293199179126295	-0.017867845250796	0.0325998029441741	-0.0488212363013029
"SFPQ"	"SFPQ"	"grey"	"grey"	-0.0742517727272777	0.0265657809011417	-0.0116083550139546	0.134829244049441	0.261489371531788	0.168948455117535
"ZMYM4"	"ZMYM4"	"grey"	"grey"	-0.0401198774872858	-0.00545298210113684	-0.0114028205284562	0.103173635076718	0.189846892318663	0.125826580478033
"KIAA0319L"	"KIAA0319L"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.125450462615654	-0.0360286067318337	0.0279729927336556	0.0174316593819872	0.0480372046045458	-0.0764891108053731
"PSMB2"	"PSMB2"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.0726793413031865	0.0575132939479366	0.0148822087799822	0.0589757019480341	0.114508061543057	0.112502548957528
"AGO4"	"AGO4"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.121900577050073	-0.0247778464358609	0.0196182933630545	0.0109750581950822	0.0184905709417314	-0.073841002587495
"AGO1"	"AGO1"	"grey"	"grey"	0.0389237873311389	0.0176292061818821	0.0284466707013124	0.0251669366799313	0.0589706552418367	0.00205597819653167
"AGO3"	"AGO3"	"grey"	"grey"	-0.0564335295616471	-0.00446111173805062	-0.0386847386129312	0.109167165892212	0.172274073405648	0.143271315289954
"AL138787.2"	"AL138787.2"	"betacells_allgenes_ND_25neighbors-M2"	"blue"	-0.113720058294307	0.0567264381120086	-0.010027509480487	0.0343722942256774	0.051081556822408	0.123368941992223
"ADPRHL2"	"ADPRHL2"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.210032411260718	-0.122692712668894	-0.0373646841435705	-0.0266615606223528	-0.0957195289677543	-0.178399041443717
"TRAPPC3"	"TRAPPC3"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.074998845840868	-0.047274940127585	-0.0175473238048341	0.00879720548240429	-0.0281958382476348	-0.059782848003361
"MAP7D1"	"MAP7D1"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.130618682149615	-0.0329761135876802	0.0104554708044639	-0.0526899750917119	-0.0666065699415318	-0.107666211743031
"THRAP3"	"THRAP3"	"betacells_allgenes_ND_25neighbors-M1"	"turquoise"	0.201187083414249	-0.075424118357298	0.00420085901909065	0.0108676533553982	0.0261841487391255	-0.140493371673797
